Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
980,Grand Prince,TV Chosun Viki,['Kim Jung Min'],['Jo Hyun Kyung'],2018-03-03,2018-05-06,"Saturday, Sunday",2018,20,210.0,"Centered around one woman who gets caught up in a bloody romance with two princes. This drama tells the story of a man who would kill even his younger brother to have the object of his love, the woman who wants to keep the world at a distance, and the intense desires and pure feelings that they experience. Bromance between the royal brothers intertwines with both love and hate. There is a fierce rivalry among the women of the royalty in claiming the ultimate position of queen. The young woman, named Sung Ja Hyun, is beloved by all and is the daughter of a prestigious government official. She’s so famous for her beauty that she has prospective suitors lined up from all over the country vying for her hand. She’s inherited her scholarly father’s personality; she possesses a strong sense of compassion and righteousness and tackles things with passion.(Source: MyDramaList)","['Joo Sang Wook', 'Yoon Shi Yoon', 'Jin Se Yeon']",대군 - 사랑을 그리다
981,"Sure, Sure",,,,2018-03-02,2018-03-30,Friday,2018,5,120.0,Four unlikely love stories interconnect in this Korean web drama about growing up and finding yourself–and maybe your soulmate.(Source: AsianCrush) ,,"그래, 그래"
982,Bamboo Forest,,,,2018-03-01,2018-03-22,,2018,7,26.0,,,대나무숲
983,Romance Written Differently,Naver TV Cast vLive,,,2018-02-28,2018-03-23,,2018,8,75.0,The story centers around a man and woman who have different perspectives and memories when it comes to love. The scenes in the drama will be split into a man’s point of view and a woman’s point of view to show how the same situation is remembered differently by the man and the woman. ,"['Hwang Chan Sung', 'Jang Seo Kyung']",다르게 적히는 연애
984,Queen of Mystery Season 2,KBS2,"['Yoo Young Eun', 'Choi Yoon Seok']",['Lee Sung Min'],2018-02-28,2018-04-19,"Wednesday, Thursday",2018,16,244.0,Queen of Mystery is back! Housewife-turned-investigator Yoo Seol Ok and passionate detective Wan Seung collaborate to solve mysterious cases and cure the hearts of those who were wounded by crimes along the way.(Source: KBS World) ,"['Kwon Sang Woo', 'Park Byung Eun', 'Choi Kang Hee']",추리의 여왕2
985,Mysterious Personal Shopper,KBS2,,"['Kim Ye Na', 'Lee Jung Dae']",2018-02-26,2018-07-20,"Monday, Tuesday, Wednesday, Thursday, Friday",2018,103,23.0,"The story follows the love, friendship and betrayal between two women: Hong Se Yeon and Eun Kyung Hye.Hong Se Yeon works as a personal shopper. She is outgoing and a positive person, but she is betrayed by people whom she loved. She begins to take revenge on those who betrayed her.Eun Kyung Hye is the only child of a CEO. Her life looks perfect, but she has a fear that she will get abandoned. Because of her fear, she has an impulse control disorder and gets compulsive.","['Lee Eun Hyung', 'Park Ha Na', 'Wang Bit Na', 'Han Sang Jin', 'Choi Myung Gil']",인형의 집
986,Should We Kiss First?,SBS,['Son Jung Hyun'],['Bae Yoo Mi'],2018-02-20,2018-04-24,"Monday, Tuesday",2018,40,52.0,Four adults who have lost faith in love find a way to begin again. Son Moo Han is the managing director of an advertising company. Ahn Soon Jin is a flight attendant who lost her daughter. The drama shows the not-so-innocent tale of love amongst experienced lovers.(Source: SBS International) ,"['Kim Sun Ah', 'Oh Ji Ho', 'Kam Woo Sung', 'Park Shi Yeon']",키스 먼저 할까요
987,"Drink, Sing and Dance Season 2",vLive,,,2018-02-07,2018-03-21,"Wednesday, Friday",2018,13,32.0,"This romantic comedy is about Yoo Kam Woo, who can only drink about two sips of beer, and Do Eum Joo, an extreme alcohol enthusiast.","['Kim Yoon', 'Cho Byeong Kyu']",음주가무 시즌2
988,First Love Story Season 3,,,,2018-02-07,2018-03-14,Wednesday,2018,6,60.0,"The 3rd season of the popular web drama First Love Story introduces new main characters who belong to the university club called [CIRCLE ODDEYE]. This college romance drama features the members of the girl group ""LOOΠΔ"" ","['Kim Lip', 'Choerry', 'JinSoul', 'Park Ji Sung', 'KB']",우리처음만났을때기억나?
989,Eulachacha Waikiki,jTBC,['Lee Chang Min'],['Kim Ki Ho'],2018-02-05,2018-04-17,"Monday, Tuesday",2018,20,195.0,"Three very different young men – Dong Goo, the bad luck incarnate who dreams of becoming a film director; Joon Ki, an eccentric actor who performs to make a living; and Doo Shik, a freelance writer who fiddles around doing nothing most of the time - open a guest house named “Waikiki” in Itaewon where many foreigners come to stay. Although they have no clue how to run it, they’re eager to earn money to pay for the production of their upcoming film.Joined by Dong Goo’s younger sister Seo Jin, who actually manages the household in Waikiki; single mother Yoon Ah, who has made an unexpected landing in the guest house with her mysterious baby; and Dong Goo’s ex-girlfriend Soo Ah, they all start living together in an uncomfortable and suspicious atmosphere.(Source: JTBC)","['Go Won Hee', 'Lee Joo Woo', 'Kim Jung Hyun', 'Lee Yi Kyung', 'Jung In Sun', 'Son Seung Won']",으라차차 와이키키
990,Misty,jTBC,['Mo Wan Il'],['Je In'],2018-02-02,2018-03-24,"Friday, Saturday",2018,16,262.0,"Go Hye Ran is an ambitious anchorwoman for the popular news show, News 9. She is passionate about her job and doesn't stop until she gets what she wants. One day, she meets an old lover and his wife and gets tangled in a murder case. Her husband Kang Tae Wook, who is a public defender, decides to defend his wife and fix their failed marriage.(Source: MyDramaList) ","['Ji Jin Hee', 'Kim Nam Joo']",미스티
991,Radio Romance,KBS2,"['Moon Joon Ha', 'Hwang Seung Gi']",['Jeon Yoo Ri'],2018-01-29,2018-03-20,"Monday, Tuesday",2018,16,262.0,"Song Geu Rim is a radio program writer who isn't exactly talented in writing. She's got the passion, initiative, and drive, but due to her lack of writing skills, she still remains an assistant writer. When she was young, the radio was the only thing in the world that she could share with her blind mother. She was consoled by the sounds of the radio and loved it more than anything, so she became a writer. When her radio program is on the verge of cancellation, she succeeds in casting top actor Ji Su Ho, who can't do anything without a script.(Source: KBS World)","['Yoon Park', 'Yoon Doo Joon', 'Yura', 'Kim So Hyun']",라디오 로맨스
992,Cross,tvN,['Shin Yong Hwi'],['Choi Min Suk'],2018-01-29,2018-03-20,"Monday, Tuesday",2018,16,225.0,"Kang In-Kyu’s father was brutally murdered 13 years ago. To take revenge on those who are responsible for his father’s death, he becomes a doctor. Kang In-Kyu volunteers at a prison medical office where the murderer is imprisoned.(Source: AsianWiki) ","['Go Kyung Pyo', 'Jeon So Min', 'Jo Jae Hyun']",크로스
993,Paparazzi Girlfriend,,,,2018-01-27,2018-01-31,,2018,5,84.0,"Se-na, who once dreamed of becoming a war correspondent, became an entertainment reporter digging gossips of celebrities. She hates her job but she has no choice since she must pay rent. Her inner conflict deepens as her boss asks her to even spy on celebrities while her boyfriend disapproves of her career choice. Will she settle with reality or risk everything to be free to achieve her dream?(Source: Amazon) ","['Geum Sae Rok', 'Lee Seung Yub']",내 여친은 파파라치
994,Twenty: Moon,,,,2018-01-26,2018-02-16,"Tuesday, Friday",2018,7,43.0,This web drama tells 20-year-old Moon Ah's first love story. ,['Park Moon Ah'],스물:달
995,Mother,tvN,"['Kim Chul Gyu', 'Yoon Hyun Gi']",['Jung Seo Kyung'],2018-01-24,2018-03-15,"Wednesday, Thursday",2018,16,236.0,"Realizing one of her students is being abused, school teacher and bird researcher Soo Jin impulsively kidnaps the girl and acts as a substitute mother in an attempt to take care of her.(Source: MyDramaList) ","['Lee Bo Young', 'Lee Hye Young', 'Heo Yool']",마더
996,Return,SBS,['Joo Dong Min'],['Choi Kyung Mi'],2018-01-17,2018-03-22,"Wednesday, Thursday",2018,34,62.0,"Choi Ja Hye is a famous television lawyer and Dok Go Yeong is a hot-tempered detective. Ja Hye is hired to defend a member of a chaebol family, but the pair ends up working together on the murder case, where the suspects are all friends in the elite class.(Source: SBS International) ","['Park Ki Woong', 'Bong Tae Kyu', 'Shin Sung Rok', 'Lee Jin Wook', 'Park Jin Hee', 'Go Hyun Jung']",리턴
997,First Kiss,jTBC,,,2018-01-16,2018-03-22,,2018,20,30.0,"The kiss of that day ruined everything.This story begins with a sudden kiss that is to show what four men and women want when they want to say goodbye to each other! This is a complicated, bitter-sweet fantasy love story of four people who come together to experience real love.The series is a sequel to Moment, Studio Lululala’s representative digital drama series. The emotions men and women often feel when they’re on a date will be described in an advanced format with refreshing characters. There is a couple who have gotten bored with each other. And there is another couple who broke up after hurting each other.Four different young men and women come together to resolve the complicated problems of their love affairs. A couple who dream of starting a new love and another couple who dreams of having a perfect farewell ceremony. Will they be able to reach the end of the story they want?(Source: JTBC)","['Shin Do Hyun', 'Do Won', 'Gong Yoo Rim', 'No Seong Su']",시작은 키스
998,Just Too Bored,Naver TV Cast vLive,['Han Soo Ji'],,2018-01-16,2018-03-08,,2018,16,19.0,"A web-drama depicting office romance that's full of mystery, secrets, and interns trying to navigate through work life. ","['Yeon Je Hyung', 'Gong Yoo Rim']",단지 너무 지루해서
999,Flower Ever After,Naver TV Cast Oksusu,,['Lee Seul'],2018-01-11,2018-02-10,"Thursday, Saturday",2018,10,90.0,A realistic drama that reflects on dating and marriage produced by PlayList Global. ,"['Kang Hoon', 'Jung Gun Joo', 'Ahn Shi Eun', 'Choi Hee Jin', 'Lee Ho Jung']",이런 꽃 같은 엔딩
1000,Yeonnamdong 539,MBN,,,2018-01-10,2018-03-28,Wednesday,2018,12,300.0,"Drama series follows various people who live at a share house in Yeonnam-dong, Seoul, South Korea. ","['Lee Jong Hyuk', 'Oh Yoon Ah', 'Brian Joo']",연남동 539
1001,Longing Heart,OCN,"['Min Yeon Hong', 'Lee Jung Hoon']",['Park Ga Yun'],2018-01-08,2018-02-06,"Monday, Tuesday",2018,10,330.0,"A man named Shin Woo regrets letting his first love go ten years ago because he didn’t have the courage to confess. However, he gets the chance to win her again when he travels back in time, and this time he’s armed with the knowledge that she liked him back then too. He tries to help his younger self to win her heart but unfortunately, he turns out to be a competitor to  himself as the girl starts to crush on older Shin Woo . The plot thickens as present and past tangles when he starts to find out the reason they got separated.~~ Adapted from the webtoon ""Aeganjang"" (애간장) by Kim Hee Ran (김희란) and Kim Byung Gwan (김병관).","['Seo Ji Hoon', 'Lee Jung Shin', 'Lee Yeol Eum']",애간장
1002,Office Watch Season 2,Naver TV Cast vLive,,,2018-01-03,2018-01-26,,2018,8,82.0,"Ji Hyun was proud to be the only employee who was good at playing office politics until her rival, Hye In, joined the company to work on a short-term project. Hye In outclasses Ji Hyun in every way, including physical beauty and track record. It's a matter of course that she steals the spotlight from Ji Hyun, especially the attention of Senior Direction Byun. Assistant Manager Park Seong Eun is glad to have Hye In in her team because there's finally someone who can drive Ji Hyun nuts. However, it looks like Hye In has feelings for her boyfriend Jin Ho?! As a result, Ji Hyun and Seong Eun form a new alliance to drive out the fox that has invaded their team.Meanwhile, another couple, Sa Ra and Kyung Jun, faces their own crisis. It's because of the delivery man who frequently drops by the office. Kyung Jun, who is quick-witted, keeps a close eye on Sa Ra and the delivery man, who seems to have a strange chemistry going on. The advent of new characters (Project Manager Hye In & delivery man) unfolds an even more nerve-racking office tale.(Source: KBS World)","['Baek Soo Hee', 'Jin So Yeon', 'Cho So Bin', 'Han Seo Jin']",오피스워치 시즌2
